Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708125457.7056553,0,1,1,23.2161328125,267184,45.16403045355747,1007.5705081742599,47.393320844425496
1708125458.719504,0,1,1,23.2141796875,268260,45.14626954608914,1007.5655189966319,47.43504872776761
1708125459.7331219,0,1,1,23.2130078125,269563,45.12860170270255,1007.5601575956873,47.47988995418019
1708125460.7469077,0,1,1,23.211640625,267828,45.11675586305834,1007.5663059102554,47.42846722320343
1708125461.7608693,0,1,1,23.2114453125,269563,45.11673308811499,1007.5744328998612,47.36049581439062
1708125462.7752447,0,1,1,23.21046875,269563,45.10493366104719,1007.5761666807507,47.34599511137041
1708125463.7892394,0,1,1,23.210078125,269781,45.110730792912555,1007.5755071095658,47.351511518782395
1708125464.8032932,0,1,1,23.21046875,271762,45.10493366104719,1007.5744753286308,47.3601409555904
1708125465.816965,0,1,1,23.210078125,270878,45.11657366481681,1007.5771984607348,47.33736569424394
1708125466.8301768,0,1,1,23.210078125,271762,45.104888121066864,1007.5721244075374,47.379803222942044
1708125467.8430355,0,1,2,23.2098828125,271762,45.1165508902464,1007.565029222337,47.439145052087014
1708125468.8560786,0,1,2,23.2094921875,271320,45.110662476316335,1007.567752355708,47.41636960725277
1708125469.869419,0,1,2,23.2098828125,272876,45.12239395988421,1007.5684119224856,47.410853202326194
1708125470.88264,0,1,2,23.208515625,272429,45.122234522921644,1007.5661034393197,47.43016062770956
1708125471.896583,0,1,2,23.2075390625,272652,45.122120640775634,1007.5644545237254,47.443951659796134
1708125472.9107811,0,1,2,23.2075390625,274450,45.122120640775634,1007.566145867629,47.42980577038583
1708125473.9250908,0,2,2,23.206953125,273773,45.13373898175104,1007.5719218873918,47.38149703110458
1708125474.9410818,0,2,2,23.2059765625,275358,45.12193843176648,1007.5685816197904,47.409433908986074
