Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708126478.6264029,3,7,7,18.15890625,351874,54.77160139156193,1006.3365568922068,57.71879410339998
1708126479.63746,3,7,7,18.14796875,351503,54.623139109646054,1006.3364692187033,57.7195281029873
1708126480.6504335,3,6,6,18.1446484375,350762,54.63496013321049,1006.3308387083083,57.76666665285782
1708126481.6633437,3,6,6,18.1440625,354874,54.665511730359015,1006.3248106734194,57.81713350862685
1708126482.676264,3,6,6,18.1434765625,351874,54.63480888653682,1006.31710451249,57.88165003318856
1708126483.6891649,3,6,6,18.1438671875,353743,54.69611874592381,1006.3076980925605,57.96040178857094
1708126484.7021015,3,6,6,18.1462109375,353743,54.794478819211726,1006.304959912746,57.98332629355437
1708126485.714959,3,6,6,18.1466015625,354119,54.923307741427706,1006.2989097323543,58.03397960717948
1708126486.7281597,3,5,6,18.1469921875,353368,54.941762520184504,1006.2895032568615,58.112732980691646
1708126487.742353,3,5,6,18.147578125,354874,54.98478858693586,1006.2804279618899,58.18871419273067
1708126488.7552123,3,5,6,18.13625,354496,55.01400357608272,1006.2679314970093,58.2933394188331
1708126489.7680979,3,5,6,18.1247265625,355632,55.22743347035578,1006.270206482402,58.274292284927085
1708126490.7810814,3,5,6,18.121796875,355632,55.300797105029325,1006.2685947286418,58.28778656124391
1708126491.7940981,3,5,6,18.137421875,356393,55.4381096560146,1006.271596752407,58.26265237726831
1708126492.8070238,2,4,6,18.1579296875,357157,55.55154404761571,1006.2811993233571,58.182256091346645
1708126493.820016,2,4,6,18.1801953125,357541,55.665282429398964,1006.2937812867823,58.07691616666548
1708126494.8329916,2,4,6,18.196796875,357157,55.648980197067985,1006.2950795048797,58.06604716090556
1708126495.8459246,2,4,6,18.2055859375,357157,55.674766962407816,1006.2646685060545,58.32065861143922
1708126496.8588521,3,5,7,18.2188671875,356012,55.72578945436463,1006.2519428337156,58.42720421175024
1708126497.8717284,3,5,7,18.2301953125,359470,55.69647095354442,1006.2275126202464,58.63174905640497
1708126498.88471,3,6,7,18.2536328125,356775,55.69338281054871,1006.2303249354694,58.608202410590025
1708126499.8976552,3,6,7,18.28,359470,55.733806975302315,1006.2381019700492,58.54308798207705
