Time,PM1.0,PM2.5,PM10,Temperature,Gas,Relative Humidity,Pressure,Altitude
1708732506.4551888,0,1,1,23.80890625,210425,36.70343202488248,1005.8803863040938,61.53853966411082
1708732507.4674094,0,1,1,23.8126171875,207155,36.63493802647482,1005.8827732466822,61.51854894426412
1708732508.479872,0,0,0,23.8190625,202791,36.83651511569814,1005.8773279176213,61.56415380391076
1708732509.492592,0,0,0,23.826875,201026,37.32062055860463,1005.8775114836302,61.56261642761597
1708732510.50544,0,0,0,23.801484375,205557,37.71041169036742,1005.8773477821414,61.56398743735709
1708732511.5197873,0,0,0,23.7942578125,204707,37.73856570187417,1005.8676756152105,61.64499273332026
1708732512.5326307,0,0,0,23.7721875,207651,37.80567292290455,1005.8762209023832,61.57342512748304
1708732513.5452163,0,0,0,23.7534375,210170,37.65933045752347,1005.8847991604698,61.501581882208946
1708732514.5576901,0,1,1,23.7440625,210937,37.508311739117275,1005.8838815763604,61.50926666113296
1708732515.5702176,0,1,1,23.7364453125,208903,37.36338424329632,1005.8926798879605,61.43558092003001
1708732516.582816,0,1,1,23.7321484375,208651,37.45519640682193,1005.8963080016853,61.40519566844058
1708732517.5957723,0,1,1,23.7284375,207155,37.65679667464188,1005.9025963115656,61.35253163150494
1708732518.6086638,0,1,1,23.719453125,210043,37.76563712302379,1005.898823672654,61.38412711544423
1708732519.6217725,0,1,1,23.7020703125,211840,37.70032477277203,1005.9130251507191,61.26519161716911
1708732520.635628,0,0,0,23.68546875,214595,37.47932234673859,1005.9076361101885,61.31032395793619
1708732521.6486096,0,0,0,23.6716015625,215663,37.21861012405372,1005.9048282421012,61.33383947553184
1708732522.661534,0,0,0,23.6571484375,214728,36.981281445292524,1005.9062997540256,61.32151575444472
1708732523.6744206,0,0,0,23.6438671875,214728,36.78462752763109,1005.9165607949257,61.23558127650114
1708732524.6873107,0,0,0,23.6356640625,215128,36.70919471823571,1005.9140186316281,61.25687139699505
1708732525.7001874,0,0,0,23.6247265625,214065,36.70237176894398,1005.9227737137113,61.18354947995718
1708732526.7130995,0,1,1,23.62375,212881,36.805594971712615,1005.9264367132907,61.152872804812546
1708732527.7268944,0,1,1,23.63078125,207651,37.05914927640148,1005.9271290354015,61.14707479615598
1708732528.7409549,0,1,1,23.6348828125,207776,37.51459205077088,1005.9370754481043,61.063776662081565
1708732529.754553,0,1,2,23.62609375,210553,37.87174637622524,1005.9336075278262,61.09281934749478
1708732530.7675238,0,1,2,23.6216015625,213800,37.96381968762585,1005.928249287211,61.13769299995751
1708732531.7805023,0,1,2,23.6165234375,215663,37.870772913875925,1005.9306407197473,61.11766544831129
1708732532.7933736,0,1,2,23.60734375,218106,37.58681448091173,1005.9282904055207,61.1373486457519
1708732533.8062253,0,1,2,23.6012890625,221169,37.257619467073006,1005.9239345965294,61.17382737648201
1708732534.8191266,0,1,2,23.5938671875,222589,36.923245141904125,1005.92956426935,61.12668040239985
1708732535.8319988,1,1,3,23.5907421875,222876,36.595759216464565,1005.9367740354434,61.06630089021753
1708732536.8448997,1,1,3,23.58859375,220045,36.35491613204283,1005.936851263319,61.065654133068655
1708732537.8578086,1,1,3,23.586640625,224463,36.10875570203403,1005.9285623879822,61.135070869910074
1708732538.8706887,1,2,3,23.581953125,224900,35.89126098346061,1005.9246301871502,61.16800198322061
1708732539.8834593,1,2,3,23.5872265625,224173,35.68074357802183,1005.919078228489,61.21449830562782
1708732540.896226,1,2,3,23.596796875,225193,35.579110704749766,1005.9185761303855,61.218703267085274
1708732541.9090838,1,2,3,23.605,227260,35.500181109699106,1005.9176497247789,61.226461715248476
1708732542.9219475,1,2,3,23.6133984375,225193,35.444071397181034,1005.918766367915,61.217110069314145
1708732543.9348278,1,2,3,23.619453125,225193,35.461728858093714,1005.9144469513719,61.2532842998467
1708732544.9476316,1,2,3,23.62453125,225780,35.43945327584293,1005.920730315098,61.20066245473718
1708732545.9610546,1,2,3,23.6317578125,225633,35.423077759633536,1005.9199959290249,61.20681276937497
